surveillance_network	site	week_ending_date	epiweeks	age_group	rate_per_100k	rsvpos	rsvtest	rsv_positivity	wili	flu_positivity
FluSurv-NET	Overall	2023-01-21	202303	Overall	0.6				2.63811	0.028999999999999998
FluSurv-NET	Overall	2023-01-21	202303	Overall	0.0				2.63811	0.028999999999999998
FluSurv-NET	Overall	2023-01-21	202303	Overall	0.9				2.63811	0.028999999999999998
FluSurv-NET	Overall	2023-01-21	202303	Overall	0.8				2.63811	0.028999999999999998
FluSurv-NET	Overall	2023-01-28	202304	Overall	0.5				2.62522	0.021
FluSurv-NET	Overall	2023-01-28	202304	Overall	0.5				2.62522	0.021
FluSurv-NET	Overall	2023-01-28	202304	Overall	0.5				2.62522	0.021
FluSurv-NET	Overall	2023-01-28	202304	Overall	0.2				2.62522	0.021
FluSurv-NET	Overall	2023-01-28	202304	Overall	0.3				2.62522	0.021
FluSurv-NET	Overall	2023-01-28	202304	Overall	0.6				2.62522	0.021
FluSurv-NET	Overall	2023-01-28	202304	Overall	0.5				2.62522	0.021
FluSurv-NET	Overall	2023-01-28	202304	Overall	0.5				2.62522	0.021
FluSurv-NET	Overall	2023-02-04	202305	Overall	0.4				2.58477	0.017
FluSurv-NET	Overall	2023-02-04	202305	Overall	0.4				2.58477	0.017
FluSurv-NET	Overall	2023-02-04	202305	Overall	0.5				2.58477	0.017
FluSurv-NET	Overall	2023-02-04	202305	Overall	0.2				2.58477	0.017
FluSurv-NET	Overall	2023-02-04	202305	Overall	0.5				2.58477	0.017
FluSurv-NET	Overall	2023-02-04	202305	Overall	0.6				2.58477	0.017
FluSurv-NET	Overall	2023-02-04	202305	Overall	0.4				2.58477	0.017
FluSurv-NET	Overall	2023-02-04	202305	Overall	0.4				2.58477	0.017
FluSurv-NET	Overall	2023-02-11	202306	Overall	0.3				2.59148	0.013999999999999999
FluSurv-NET	Overall	2023-02-11	202306	Overall	0.3				2.59148	0.013999999999999999
FluSurv-NET	Overall	2023-02-11	202306	Overall	0.4				2.59148	0.013999999999999999
FluSurv-NET	Overall	2023-02-11	202306	Overall	0.2				2.59148	0.013999999999999999
FluSurv-NET	Overall	2023-02-11	202306	Overall	0.3				2.59148	0.013999999999999999
FluSurv-NET	Overall	2023-02-11	202306	Overall	0.0				2.59148	0.013999999999999999
FluSurv-NET	Overall	2023-02-11	202306	Overall	0.3				2.59148	0.013999999999999999
FluSurv-NET	Overall	2023-02-11	202306	Overall	0.4				2.59148	0.013999999999999999
FluSurv-NET	Overall	2023-02-18	202307	Overall	0.3				2.5701	0.011000000000000001
FluSurv-NET	Overall	2023-02-18	202307	Overall	0.3				2.5701	0.011000000000000001
FluSurv-NET	Overall	2023-02-18	202307	Overall	0.4				2.5701	0.011000000000000001
FluSurv-NET	Overall	2023-02-18	202307	Overall	0.2				2.5701	0.011000000000000001
FluSurv-NET	Overall	2023-02-18	202307	Overall	0.2				2.5701	0.011000000000000001
FluSurv-NET	Overall	2023-02-18	202307	Overall	0.0				2.5701	0.011000000000000001
FluSurv-NET	Overall	2023-02-18	202307	Overall	0.3				2.5701	0.011000000000000001
FluSurv-NET	Overall	2023-02-18	202307	Overall	0.3				2.5701	0.011000000000000001
FluSurv-NET	Overall	2023-02-25	202308	Overall	0.3				2.52707	0.01
FluSurv-NET	Overall	2023-02-25	202308	Overall	0.3				2.52707	0.01
FluSurv-NET	Overall	2023-02-25	202308	Overall	0.5				2.52707	0.01
FluSurv-NET	Overall	2023-02-25	202308	Overall	0.2				2.52707	0.01
FluSurv-NET	Overall	2023-02-25	202308	Overall	0.2				2.52707	0.01
FluSurv-NET	Overall	2023-02-25	202308	Overall	0.0				2.52707	0.01
FluSurv-NET	Overall	2023-02-25	202308	Overall	0.2				2.52707	0.01
FluSurv-NET	Overall	2023-02-25	202308	Overall	0.3				2.52707	0.01
FluSurv-NET	Overall	2023-03-04	202309	Overall	0.2				2.40469	0.009000000000000001
FluSurv-NET	Overall	2023-03-04	202309	Overall	0.2				2.40469	0.009000000000000001
FluSurv-NET	Overall	2023-03-04	202309	Overall	0.4				2.40469	0.009000000000000001
FluSurv-NET	Overall	2023-03-04	202309	Overall	0.2				2.40469	0.009000000000000001
FluSurv-NET	Overall	2023-03-04	202309	Overall	0.2				2.40469	0.009000000000000001
FluSurv-NET	Overall	2023-03-04	202309	Overall	0.0				2.40469	0.009000000000000001
FluSurv-NET	Overall	2023-03-04	202309	Overall	0.2				2.40469	0.009000000000000001
FluSurv-NET	Overall	2023-03-04	202309	Overall	0.3				2.40469	0.009000000000000001
FluSurv-NET	Overall	2023-03-11	202310	Overall	0.3				2.3571	0.01
FluSurv-NET	Overall	2023-03-11	202310	Overall	0.3				2.3571	0.01
FluSurv-NET	Overall	2023-03-11	202310	Overall	0.3				2.3571	0.01
FluSurv-NET	Overall	2023-03-11	202310	Overall	0.2				2.3571	0.01
FluSurv-NET	Overall	2023-03-11	202310	Overall	0.2				2.3571	0.01
FluSurv-NET	Overall	2023-03-11	202310	Overall	0.0				2.3571	0.01
FluSurv-NET	Overall	2023-03-11	202310	Overall	0.3				2.3571	0.01
FluSurv-NET	Overall	2023-03-11	202310	Overall	0.2				2.3571	0.01
FluSurv-NET	Overall	2023-03-18	202311	Overall	0.3				2.3545	0.009000000000000001
FluSurv-NET	Overall	2023-03-18	202311	Overall	0.3				2.3545	0.009000000000000001
FluSurv-NET	Overall	2023-03-18	202311	Overall	0.4				2.3545	0.009000000000000001
FluSurv-NET	Overall	2023-03-18	202311	Overall	0.1				2.3545	0.009000000000000001
FluSurv-NET	Overall	2023-03-18	202311	Overall	0.3				2.3545	0.009000000000000001
FluSurv-NET	Overall	2023-03-18	202311	Overall	0.0				2.3545	0.009000000000000001
FluSurv-NET	Overall	2023-03-18	202311	Overall	0.2				2.3545	0.009000000000000001
FluSurv-NET	Overall	2023-03-18	202311	Overall	0.2				2.3545	0.009000000000000001
FluSurv-NET	Overall	2023-03-25	202312	Overall	0.3				2.31096	0.009000000000000001
FluSurv-NET	Overall	2023-03-25	202312	Overall	0.3				2.31096	0.009000000000000001
FluSurv-NET	Overall	2023-03-25	202312	Overall	0.6				2.31096	0.009000000000000001
FluSurv-NET	Overall	2023-03-25	202312	Overall	0.1				2.31096	0.009000000000000001
FluSurv-NET	Overall	2023-03-25	202312	Overall	0.2				2.31096	0.009000000000000001
FluSurv-NET	Overall	2023-03-25	202312	Overall	0.0				2.31096	0.009000000000000001
FluSurv-NET	Overall	2023-03-25	202312	Overall	0.2				2.31096	0.009000000000000001
FluSurv-NET	Overall	2023-03-25	202312	Overall	0.3				2.31096	0.009000000000000001
FluSurv-NET	Overall	2023-04-01	202313	Overall	0.2				2.25771	0.01
FluSurv-NET	Overall	2023-04-01	202313	Overall	0.2				2.25771	0.01
FluSurv-NET	Overall	2023-04-01	202313	Overall	0.5				2.25771	0.01
FluSurv-NET	Overall	2023-04-01	202313	Overall	0.2				2.25771	0.01
FluSurv-NET	Overall	2023-04-01	202313	Overall	0.3				2.25771	0.01
FluSurv-NET	Overall	2023-04-01	202313	Overall	1.7				2.25771	0.01
FluSurv-NET	Overall	2023-04-01	202313	Overall	0.2				2.25771	0.01
FluSurv-NET	Overall	2023-04-01	202313	Overall	0.3				2.25771	0.01
FluSurv-NET	Overall	2023-04-08	202314	Overall	0.3				2.12953	0.011000000000000001
FluSurv-NET	Overall	2023-04-08	202314	Overall	0.2				2.12953	0.011000000000000001
FluSurv-NET	Overall	2023-04-08	202314	Overall	0.4				2.12953	0.011000000000000001
FluSurv-NET	Overall	2023-04-08	202314	Overall	0.3				2.12953	0.011000000000000001
FluSurv-NET	Overall	2023-04-08	202314	Overall	0.1				2.12953	0.011000000000000001
FluSurv-NET	Overall	2023-04-08	202314	Overall	0.6				2.12953	0.011000000000000001
FluSurv-NET	Overall	2023-04-08	202314	Overall	0.2				2.12953	0.011000000000000001
FluSurv-NET	Overall	2023-04-08	202314	Overall	0.2				2.12953	0.011000000000000001
FluSurv-NET	Overall	2023-04-15	202315	Overall	0.2				2.01047	0.01
FluSurv-NET	Overall	2023-04-15	202315	Overall	0.2				2.01047	0.01
FluSurv-NET	Overall	2023-04-15	202315	Overall	0.4				2.01047	0.01
FluSurv-NET	Overall	2023-04-15	202315	Overall	0.0				2.01047	0.01
FluSurv-NET	Overall	2023-04-15	202315	Overall	0.2				2.01047	0.01
FluSurv-NET	Overall	2023-04-15	202315	Overall	0.0				2.01047	0.01
FluSurv-NET	Overall	2023-04-15	202315	Overall	0.2				2.01047	0.01
FluSurv-NET	Overall	2023-04-15	202315	Overall	0.2				2.01047	0.01
FluSurv-NET	Overall	2023-04-22	202316	Overall	0.2				1.90776	0.008
FluSurv-NET	Overall	2023-04-22	202316	Overall	0.2				1.90776	0.008
FluSurv-NET	Overall	2023-04-22	202316	Overall	0.4				1.90776	0.008
FluSurv-NET	Overall	2023-04-22	202316	Overall	0.2				1.90776	0.008
FluSurv-NET	Overall	2023-04-22	202316	Overall	0.2				1.90776	0.008
FluSurv-NET	Overall	2023-04-22	202316	Overall	1.1				1.90776	0.008
FluSurv-NET	Overall	2023-04-22	202316	Overall	0.1				1.90776	0.008
FluSurv-NET	Overall	2023-04-22	202316	Overall	0.2				1.90776	0.008
FluSurv-NET	Overall	2023-04-29	202317	Overall	0.1				1.90393	0.01
FluSurv-NET	Overall	2023-04-29	202317	Overall	0.1				1.90393	0.01
FluSurv-NET	Overall	2023-04-29	202317	Overall	0.3				1.90393	0.01
FluSurv-NET	Overall	2023-04-29	202317	Overall	0.1				1.90393	0.01
FluSurv-NET	Overall	2023-04-29	202317	Overall	0.0				1.90393	0.01
FluSurv-NET	Overall	2023-04-29	202317	Overall	0.6				1.90393	0.01
FluSurv-NET	Overall	2023-04-29	202317	Overall	0.1				1.90393	0.01
FluSurv-NET	Overall	2023-04-29	202317	Overall	0.1				1.90393	0.01
FluSurv-NET	Overall	2023-05-06	202318	Overall	0.1				1.93608	0.009000000000000001
FluSurv-NET	Overall	2023-05-06	202318	Overall	0.0				1.93608	0.009000000000000001
FluSurv-NET	Overall	2023-05-06	202318	Overall	0.1				1.93608	0.009000000000000001
FluSurv-NET	Overall	2023-05-06	202318	Overall	0.0				1.93608	0.009000000000000001
FluSurv-NET	Overall	2023-05-06	202318	Overall	0.0				1.93608	0.009000000000000001
FluSurv-NET	Overall	2023-05-06	202318	Overall	0.0				1.93608	0.009000000000000001
FluSurv-NET	Overall	2023-05-06	202318	Overall	0.1				1.93608	0.009000000000000001
FluSurv-NET	Overall	2023-05-06	202318	Overall	0.0				1.93608	0.009000000000000001
FluSurv-NET	Overall	2023-10-07	202340	Overall	0.2				2.27908	0.011000000000000001
FluSurv-NET	Overall	2023-10-07	202340	Overall	0.2				2.27908	0.011000000000000001
FluSurv-NET	Overall	2023-10-07	202340	Overall	0.3				2.27908	0.011000000000000001
FluSurv-NET	Overall	2023-10-07	202340	Overall	0.3				2.27908	0.011000000000000001
FluSurv-NET	Overall	2023-10-07	202340	Overall	0.2				2.27908	0.011000000000000001
FluSurv-NET	Overall	2023-10-07	202340	Overall	0.2				2.27908	0.011000000000000001
FluSurv-NET	Overall	2023-10-07	202340	Overall	0.0				2.27908	0.011000000000000001
FluSurv-NET	Overall	2023-10-07	202340	Overall	0.2				2.27908	0.011000000000000001
FluSurv-NET	Overall	2023-10-14	202341	Overall	0.2				2.33755	0.013000000000000001
FluSurv-NET	Overall	2023-10-14	202341	Overall	0.2				2.33755	0.013000000000000001
FluSurv-NET	Overall	2023-10-14	202341	Overall	0.3				2.33755	0.013000000000000001
FluSurv-NET	Overall	2023-10-14	202341	Overall	0.1				2.33755	0.013000000000000001
FluSurv-NET	Overall	2023-10-14	202341	Overall	0.1				2.33755	0.013000000000000001
FluSurv-NET	Overall	2023-10-14	202341	Overall	0.2				2.33755	0.013000000000000001
FluSurv-NET	Overall	2023-10-14	202341	Overall	1.1				2.33755	0.013000000000000001
FluSurv-NET	Overall	2023-10-14	202341	Overall	0.3				2.33755	0.013000000000000001
FluSurv-NET	Overall	2023-10-21	202342	Overall	0.3				2.52242	0.015
FluSurv-NET	Overall	2023-10-21	202342	Overall	0.3				2.52242	0.015
FluSurv-NET	Overall	2023-10-21	202342	Overall	0.4				2.52242	0.015
FluSurv-NET	Overall	2023-10-21	202342	Overall	0.1				2.52242	0.015
FluSurv-NET	Overall	2023-10-21	202342	Overall	0.3				2.52242	0.015
FluSurv-NET	Overall	2023-10-21	202342	Overall	0.2				2.52242	0.015
FluSurv-NET	Overall	2023-10-21	202342	Overall	0.0				2.52242	0.015
FluSurv-NET	Overall	2023-10-21	202342	Overall	0.2				2.52242	0.015
FluSurv-NET	Overall	2023-10-28	202343	Overall	0.3				2.71275	0.018000000000000002
FluSurv-NET	Overall	2023-10-28	202343	Overall	0.3				2.71275	0.018000000000000002
FluSurv-NET	Overall	2023-10-28	202343	Overall	0.4				2.71275	0.018000000000000002
FluSurv-NET	Overall	2023-10-28	202343	Overall	0.3				2.71275	0.018000000000000002
FluSurv-NET	Overall	2023-10-28	202343	Overall	0.4				2.71275	0.018000000000000002
FluSurv-NET	Overall	2023-10-28	202343	Overall	0.2				2.71275	0.018000000000000002
FluSurv-NET	Overall	2023-10-28	202343	Overall	0.0				2.71275	0.018000000000000002
FluSurv-NET	Overall	2023-10-28	202343	Overall	0.2				2.71275	0.018000000000000002
FluSurv-NET	Overall	2023-11-04	202344	Overall	0.5				2.94538	0.026000000000000002
FluSurv-NET	Overall	2023-11-04	202344	Overall	0.5				2.94538	0.026000000000000002
FluSurv-NET	Overall	2023-11-04	202344	Overall	0.8				2.94538	0.026000000000000002
FluSurv-NET	Overall	2023-11-04	202344	Overall	0.4				2.94538	0.026000000000000002
FluSurv-NET	Overall	2023-11-04	202344	Overall	0.4				2.94538	0.026000000000000002
FluSurv-NET	Overall	2023-11-04	202344	Overall	0.4				2.94538	0.026000000000000002
FluSurv-NET	Overall	2023-11-04	202344	Overall	0.5				2.94538	0.026000000000000002
FluSurv-NET	Overall	2023-11-04	202344	Overall	0.4				2.94538	0.026000000000000002
FluSurv-NET	Overall	2023-11-11	202345	Overall	0.7				3.40957	0.04
FluSurv-NET	Overall	2023-11-11	202345	Overall	0.8				3.40957	0.04
FluSurv-NET	Overall	2023-11-11	202345	Overall	1.5				3.40957	0.04
FluSurv-NET	Overall	2023-11-11	202345	Overall	0.6				3.40957	0.04
FluSurv-NET	Overall	2023-11-11	202345	Overall	0.8				3.40957	0.04
FluSurv-NET	Overall	2023-11-11	202345	Overall	0.5				3.40957	0.04
FluSurv-NET	Overall	2023-11-11	202345	Overall	1.6				3.40957	0.04
FluSurv-NET	Overall	2023-11-11	202345	Overall	0.8				3.40957	0.04
FluSurv-NET	Overall	2023-11-18	202346	Overall	1.0				3.6903	0.049
FluSurv-NET	Overall	2023-11-18	202346	Overall	0.9				3.6903	0.049
FluSurv-NET	Overall	2023-11-18	202346	Overall	1.8				3.6903	0.049
FluSurv-NET	Overall	2023-11-18	202346	Overall	0.7				3.6903	0.049
FluSurv-NET	Overall	2023-11-18	202346	Overall	1.1				3.6903	0.049
FluSurv-NET	Overall	2023-11-18	202346	Overall	0.7				3.6903	0.049
FluSurv-NET	Overall	2023-11-18	202346	Overall	0.5				3.6903	0.049
FluSurv-NET	Overall	2023-11-18	202346	Overall	0.9				3.6903	0.049
FluSurv-NET	Overall	2023-11-25	202347	Overall	1.4				3.92958	0.059000000000000004
FluSurv-NET	Overall	2023-11-25	202347	Overall	1.4				3.92958	0.059000000000000004
FluSurv-NET	Overall	2023-11-25	202347	Overall	0.9				3.92958	0.059000000000000004
FluSurv-NET	Overall	2023-11-25	202347	Overall	1.2				3.92958	0.059000000000000004
FluSurv-NET	Overall	2023-11-25	202347	Overall	2.4				3.92958	0.059000000000000004
FluSurv-NET	Overall	2023-11-25	202347	Overall	1.1				3.92958	0.059000000000000004
FluSurv-NET	Overall	2023-11-25	202347	Overall	1.6				3.92958	0.059000000000000004
FluSurv-NET	Overall	2023-11-25	202347	Overall	1.3				3.92958	0.059000000000000004
FluSurv-NET	Overall	2023-12-02	202348	Overall	2.3				4.03334	0.07
FluSurv-NET	Overall	2023-12-02	202348	Overall	2.1				4.03334	0.07
FluSurv-NET	Overall	2023-12-02	202348	Overall	1.7				4.03334	0.07
FluSurv-NET	Overall	2023-12-02	202348	Overall	2.0				4.03334	0.07
FluSurv-NET	Overall	2023-12-02	202348	Overall	3.7				4.03334	0.07
FluSurv-NET	Overall	2023-12-02	202348	Overall	1.6				4.03334	0.07
FluSurv-NET	Overall	2023-12-02	202348	Overall	4.9				4.03334	0.07
FluSurv-NET	Overall	2023-12-02	202348	Overall	1.9				4.03334	0.07
FluSurv-NET	Overall	2023-12-09	202349	Overall	3.1				4.38382	0.098
FluSurv-NET	Overall	2023-12-09	202349	Overall	2.9				4.38382	0.098
FluSurv-NET	Overall	2023-12-09	202349	Overall	1.5				4.38382	0.098
FluSurv-NET	Overall	2023-12-09	202349	Overall	2.3				4.38382	0.098
FluSurv-NET	Overall	2023-12-09	202349	Overall	5.7				4.38382	0.098
FluSurv-NET	Overall	2023-12-09	202349	Overall	2.4				4.38382	0.098
FluSurv-NET	Overall	2023-12-09	202349	Overall	4.9				4.38382	0.098
FluSurv-NET	Overall	2023-12-09	202349	Overall	2.7				4.38382	0.098
FluSurv-NET	Overall	2023-12-16	202350	Overall	4.3				5.18426	0.134
FluSurv-NET	Overall	2023-12-16	202350	Overall	4.1				5.18426	0.134
FluSurv-NET	Overall	2023-12-16	202350	Overall	1.8				5.18426	0.134
FluSurv-NET	Overall	2023-12-16	202350	Overall	4.0				5.18426	0.134
FluSurv-NET	Overall	2023-12-16	202350	Overall	8.0				5.18426	0.134
FluSurv-NET	Overall	2023-12-16	202350	Overall	3.3				5.18426	0.134
FluSurv-NET	Overall	2023-12-16	202350	Overall	10.3				5.18426	0.134
FluSurv-NET	Overall	2023-12-16	202350	Overall	3.9				5.18426	0.134
FluSurv-NET	Overall	2023-12-23	202351	Overall	6.9				6.23157	0.17300000000000001
FluSurv-NET	Overall	2023-12-23	202351	Overall	6.7				6.23157	0.17300000000000001
FluSurv-NET	Overall	2023-12-23	202351	Overall	3.3				6.23157	0.17300000000000001
FluSurv-NET	Overall	2023-12-23	202351	Overall	5.6				6.23157	0.17300000000000001
FluSurv-NET	Overall	2023-12-23	202351	Overall	13.1				6.23157	0.17300000000000001
FluSurv-NET	Overall	2023-12-23	202351	Overall	5.4				6.23157	0.17300000000000001
FluSurv-NET	Overall	2023-12-23	202351	Overall	15.2				6.23157	0.17300000000000001
FluSurv-NET	Overall	2023-12-23	202351	Overall	6.4				6.23157	0.17300000000000001
FluSurv-NET	Overall	2023-12-30	202352	Overall	9.3				6.7962	0.182
FluSurv-NET	Overall	2023-12-30	202352	Overall	8.9				6.7962	0.182
FluSurv-NET	Overall	2023-12-30	202352	Overall	3.6				6.7962	0.182
FluSurv-NET	Overall	2023-12-30	202352	Overall	6.7				6.7962	0.182
FluSurv-NET	Overall	2023-12-30	202352	Overall	16.2				6.7962	0.182
FluSurv-NET	Overall	2023-12-30	202352	Overall	8.1				6.7962	0.182
FluSurv-NET	Overall	2023-12-30	202352	Overall	14.1				6.7962	0.182
FluSurv-NET	Overall	2023-12-30	202352	Overall	8.4				6.7962	0.182
FluSurv-NET	Overall	2024-01-06	202401	Overall	7.0				5.71536	0.138
FluSurv-NET	Overall	2024-01-06	202401	Overall	6.9				5.71536	0.138
FluSurv-NET	Overall	2024-01-06	202401	Overall	4.0				5.71536	0.138
FluSurv-NET	Overall	2024-01-06	202401	Overall	5.7				5.71536	0.138
FluSurv-NET	Overall	2024-01-06	202401	Overall	11.5				5.71536	0.138
FluSurv-NET	Overall	2024-01-06	202401	Overall	6.2				5.71536	0.138
FluSurv-NET	Overall	2024-01-06	202401	Overall	12.5				5.71536	0.138
FluSurv-NET	Overall	2024-01-06	202401	Overall	6.9				5.71536	0.138
FluSurv-NET	Overall	2024-01-13	202402	Overall	5.3				4.66576	0.139
FluSurv-NET	Overall	2024-01-13	202402	Overall	5.4				4.66576	0.139
FluSurv-NET	Overall	2024-01-13	202402	Overall	3.2				4.66576	0.139
FluSurv-NET	Overall	2024-01-13	202402	Overall	4.7				4.66576	0.139
FluSurv-NET	Overall	2024-01-13	202402	Overall	8.6				4.66576	0.139
FluSurv-NET	Overall	2024-01-13	202402	Overall	5.0				4.66576	0.139
FluSurv-NET	Overall	2024-01-13	202402	Overall	7.0				4.66576	0.139
FluSurv-NET	Overall	2024-01-13	202402	Overall	5.5				4.66576	0.139
FluSurv-NET	Overall	2024-01-20	202403	Overall	4.3				4.32446	0.149
FluSurv-NET	Overall	2024-01-20	202403	Overall	4.2				4.32446	0.149
FluSurv-NET	Overall	2024-01-20	202403	Overall	2.0				4.32446	0.149
FluSurv-NET	Overall	2024-01-20	202403	Overall	3.3				4.32446	0.149
FluSurv-NET	Overall	2024-01-20	202403	Overall	7.3				4.32446	0.149
FluSurv-NET	Overall	2024-01-20	202403	Overall	3.8				4.32446	0.149
FluSurv-NET	Overall	2024-01-20	202403	Overall	6.0				4.32446	0.149
FluSurv-NET	Overall	2024-01-20	202403	Overall	4.1				4.32446	0.149
FluSurv-NET	Overall	2024-01-27	202404	Overall	4.2				4.22972	0.161
FluSurv-NET	Overall	2024-01-27	202404	Overall	3.9				4.22972	0.161
FluSurv-NET	Overall	2024-01-27	202404	Overall	1.5				4.22972	0.161
FluSurv-NET	Overall	2024-01-27	202404	Overall	2.9				4.22972	0.161
FluSurv-NET	Overall	2024-01-27	202404	Overall	7.5				4.22972	0.161
FluSurv-NET	Overall	2024-01-27	202404	Overall	3.6				4.22972	0.161
FluSurv-NET	Overall	2024-01-27	202404	Overall	7.0				4.22972	0.161
FluSurv-NET	Overall	2024-01-27	202404	Overall	3.7				4.22972	0.161
FluSurv-NET	Overall	2024-02-03	202405	Overall	3.6				4.42065	0.163
FluSurv-NET	Overall	2024-02-03	202405	Overall	3.5				4.42065	0.163
FluSurv-NET	Overall	2024-02-03	202405	Overall	1.2				4.42065	0.163
FluSurv-NET	Overall	2024-02-03	202405	Overall	2.6				4.42065	0.163
FluSurv-NET	Overall	2024-02-03	202405	Overall	5.5				4.42065	0.163
FluSurv-NET	Overall	2024-02-03	202405	Overall	3.4				4.42065	0.163
FluSurv-NET	Overall	2024-02-03	202405	Overall	4.3				4.42065	0.163
FluSurv-NET	Overall	2024-02-03	202405	Overall	3.4				4.42065	0.163
FluSurv-NET	Overall	2024-02-10	202406	Overall	3.8				4.45705	0.159
FluSurv-NET	Overall	2024-02-10	202406	Overall	3.5				4.45705	0.159
FluSurv-NET	Overall	2024-02-10	202406	Overall	1.5				4.45705	0.159
FluSurv-NET	Overall	2024-02-10	202406	Overall	2.5				4.45705	0.159
FluSurv-NET	Overall	2024-02-10	202406	Overall	5.5				4.45705	0.159
FluSurv-NET	Overall	2024-02-10	202406	Overall	3.4				4.45705	0.159
FluSurv-NET	Overall	2024-02-10	202406	Overall	4.9				4.45705	0.159
FluSurv-NET	Overall	2024-02-10	202406	Overall	3.2				4.45705	0.159
FluSurv-NET	Overall	2024-02-17	202407	Overall	3.5				4.35511	0.156
FluSurv-NET	Overall	2024-02-17	202407	Overall	3.3				4.35511	0.156
FluSurv-NET	Overall	2024-02-17	202407	Overall	1.3				4.35511	0.156
FluSurv-NET	Overall	2024-02-17	202407	Overall	2.0				4.35511	0.156
FluSurv-NET	Overall	2024-02-17	202407	Overall	5.4				4.35511	0.156
FluSurv-NET	Overall	2024-02-17	202407	Overall	3.4				4.35511	0.156
FluSurv-NET	Overall	2024-02-17	202407	Overall	3.8				4.35511	0.156
FluSurv-NET	Overall	2024-02-17	202407	Overall	3.2				4.35511	0.156
FluSurv-NET	Overall	2024-02-24	202408	Overall	3.5				4.33545	0.155
FluSurv-NET	Overall	2024-02-24	202408	Overall	3.3				4.33545	0.155
FluSurv-NET	Overall	2024-02-24	202408	Overall	1.4				4.33545	0.155
FluSurv-NET	Overall	2024-02-24	202408	Overall	2.0				4.33545	0.155
FluSurv-NET	Overall	2024-02-24	202408	Overall	5.2				4.33545	0.155
FluSurv-NET	Overall	2024-02-24	202408	Overall	3.4				4.33545	0.155
FluSurv-NET	Overall	2024-02-24	202408	Overall	5.4				4.33545	0.155
FluSurv-NET	Overall	2024-02-24	202408	Overall	3.1				4.33545	0.155
FluSurv-NET	Overall	2024-03-02	202409	Overall	3.5				4.0587	0.149
FluSurv-NET	Overall	2024-03-02	202409	Overall	3.3				4.0587	0.149
FluSurv-NET	Overall	2024-03-02	202409	Overall	1.4				4.0587	0.149
FluSurv-NET	Overall	2024-03-02	202409	Overall	2.0				4.0587	0.149
FluSurv-NET	Overall	2024-03-02	202409	Overall	5.1				4.0587	0.149
FluSurv-NET	Overall	2024-03-02	202409	Overall	3.4				4.0587	0.149
FluSurv-NET	Overall	2024-03-02	202409	Overall	4.3				4.0587	0.149
