surveillance_network	site	week_ending_date	epiweeks	age_group	rate_per_100k	rsvpos	rsvtest	rsv_positivity	wili	flu_positivity	ed_influenza_pct_65p	ed_rsv_pct_65p
RSV-NET	Overall	2024-03-16	202411	Overall	0.1				3.39722	0.11900000000000001	0.009000000000000001	0.001
RSV-NET	Overall	2024-03-23	202412	Overall	0.6				3.08528	0.10400000000000001	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-23	202412	Overall	0.6				3.08528	0.10400000000000001	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-23	202412	Overall	0.6				3.08528	0.10400000000000001	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-23	202412	Overall	0.6				3.08528	0.10400000000000001	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-23	202412	Overall	0.7				3.08528	0.10400000000000001	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-23	202412	Overall	0.6				3.08528	0.10400000000000001	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-23	202412	Overall	1.7				3.08528	0.10400000000000001	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-23	202412	Overall	0.4				3.08528	0.10400000000000001	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-30	202413	Overall	0.4				2.97703	0.092	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-30	202413	Overall	0.5				2.97703	0.092	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-30	202413	Overall	0.5				2.97703	0.092	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-30	202413	Overall	0.4				2.97703	0.092	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-30	202413	Overall	0.9				2.97703	0.092	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-30	202413	Overall	0.4				2.97703	0.092	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-30	202413	Overall	1.7				2.97703	0.092	0.006999999999999999	0.001
RSV-NET	Overall	2024-03-30	202413	Overall	0.2				2.97703	0.092	0.006999999999999999	0.001
RSV-NET	Overall	2024-04-06	202414	Overall	0.3				2.76586	0.075	0.006	0.001
RSV-NET	Overall	2024-04-06	202414	Overall	0.4				2.76586	0.075	0.006	0.001
RSV-NET	Overall	2024-04-06	202414	Overall	0.3				2.76586	0.075	0.006	0.001
RSV-NET	Overall	2024-04-06	202414	Overall	0.3				2.76586	0.075	0.006	0.001
RSV-NET	Overall	2024-04-06	202414	Overall	0.5				2.76586	0.075	0.006	0.001
RSV-NET	Overall	2024-04-06	202414	Overall	0.4				2.76586	0.075	0.006	0.001
RSV-NET	Overall	2024-04-06	202414	Overall	0.0				2.76586	0.075	0.006	0.001
RSV-NET	Overall	2024-04-06	202414	Overall	0.2				2.76586	0.075	0.006	0.001
RSV-NET	Overall	2024-04-13	202415	Overall	0.2				2.53824	0.057999999999999996	0.005	0.001
RSV-NET	Overall	2024-04-13	202415	Overall	0.3				2.53824	0.057999999999999996	0.005	0.001
RSV-NET	Overall	2024-04-13	202415	Overall	0.3				2.53824	0.057999999999999996	0.005	0.001
RSV-NET	Overall	2024-04-13	202415	Overall	0.3				2.53824	0.057999999999999996	0.005	0.001
RSV-NET	Overall	2024-04-13	202415	Overall	0.2				2.53824	0.057999999999999996	0.005	0.001
RSV-NET	Overall	2024-04-13	202415	Overall	0.3				2.53824	0.057999999999999996	0.005	0.001
RSV-NET	Overall	2024-04-13	202415	Overall	0.0				2.53824	0.057999999999999996	0.005	0.001
RSV-NET	Overall	2024-04-13	202415	Overall	0.2				2.53824	0.057999999999999996	0.005	0.001
RSV-NET	Overall	2024-04-20	202416	Overall	0.2				2.24747	0.048	0.003	0.0
RSV-NET	Overall	2024-04-20	202416	Overall	0.2				2.24747	0.048	0.003	0.0
RSV-NET	Overall	2024-04-20	202416	Overall	0.2				2.24747	0.048	0.003	0.0
RSV-NET	Overall	2024-04-20	202416	Overall	0.2				2.24747	0.048	0.003	0.0
RSV-NET	Overall	2024-04-20	202416	Overall	0.1				2.24747	0.048	0.003	0.0
RSV-NET	Overall	2024-04-20	202416	Overall	0.4				2.24747	0.048	0.003	0.0
RSV-NET	Overall	2024-04-20	202416	Overall	0.8				2.24747	0.048	0.003	0.0
RSV-NET	Overall	2024-04-20	202416	Overall	0.2				2.24747	0.048	0.003	0.0
RSV-NET	Overall	2024-04-27	202417	Overall	0.2				2.19144	0.038	0.003	0.0
RSV-NET	Overall	2024-04-27	202417	Overall	0.2				2.19144	0.038	0.003	0.0
RSV-NET	Overall	2024-04-27	202417	Overall	0.2				2.19144	0.038	0.003	0.0
RSV-NET	Overall	2024-04-27	202417	Overall	0.2				2.19144	0.038	0.003	0.0
RSV-NET	Overall	2024-04-27	202417	Overall	0.2				2.19144	0.038	0.003	0.0
RSV-NET	Overall	2024-04-27	202417	Overall	0.2				2.19144	0.038	0.003	0.0
RSV-NET	Overall	2024-04-27	202417	Overall	0.0				2.19144	0.038	0.003	0.0
RSV-NET	Overall	2024-04-27	202417	Overall	0.1				2.19144	0.038	0.003	0.0
RSV-NET	Overall	2024-05-04	202418	Overall	0.1				2.09931	0.032	0.003	0.0
RSV-NET	Overall	2024-05-04	202418	Overall	0.1				2.09931	0.032	0.003	0.0
RSV-NET	Overall	2024-05-04	202418	Overall	0.1				2.09931	0.032	0.003	0.0
RSV-NET	Overall	2024-05-04	202418	Overall	0.1				2.09931	0.032	0.003	0.0
RSV-NET	Overall	2024-05-04	202418	Overall	0.1				2.09931	0.032	0.003	0.0
RSV-NET	Overall	2024-05-04	202418	Overall	0.1				2.09931	0.032	0.003	0.0
RSV-NET	Overall	2024-05-04	202418	Overall	0.8				2.09931	0.032	0.003	0.0
RSV-NET	Overall	2024-05-04	202418	Overall	0.1				2.09931	0.032	0.003	0.0
RSV-NET	Overall	2024-05-11	202419	Overall	0.2				2.00488	0.023	0.002	0.0
RSV-NET	Overall	2024-05-11	202419	Overall	0.2				2.00488	0.023	0.002	0.0
RSV-NET	Overall	2024-05-11	202419	Overall	0.2				2.00488	0.023	0.002	0.0
RSV-NET	Overall	2024-05-11	202419	Overall	0.2				2.00488	0.023	0.002	0.0
RSV-NET	Overall	2024-05-11	202419	Overall	0.2				2.00488	0.023	0.002	0.0
RSV-NET	Overall	2024-05-11	202419	Overall	0.3				2.00488	0.023	0.002	0.0
RSV-NET	Overall	2024-05-11	202419	Overall	0.0				2.00488	0.023	0.002	0.0
RSV-NET	Overall	2024-05-11	202419	Overall	0.0				2.00488	0.023	0.002	0.0
RSV-NET	Overall	2024-05-18	202420	Overall	0.1				1.97657	0.018000000000000002	0.002	0.0
RSV-NET	Overall	2024-05-18	202420	Overall	0.1				1.97657	0.018000000000000002	0.002	0.0
RSV-NET	Overall	2024-05-18	202420	Overall	0.1				1.97657	0.018000000000000002	0.002	0.0
RSV-NET	Overall	2024-05-18	202420	Overall	0.1				1.97657	0.018000000000000002	0.002	0.0
RSV-NET	Overall	2024-05-18	202420	Overall	0.1				1.97657	0.018000000000000002	0.002	0.0
RSV-NET	Overall	2024-05-18	202420	Overall	0.1				1.97657	0.018000000000000002	0.002	0.0
RSV-NET	Overall	2024-05-18	202420	Overall	0.0				1.97657	0.018000000000000002	0.002	0.0
RSV-NET	Overall	2024-05-18	202420	Overall	0.0				1.97657	0.018000000000000002	0.002	0.0
RSV-NET	Overall	2024-05-25	202421	Overall	0.1				1.90707	0.016	0.002	0.0
RSV-NET	Overall	2024-05-25	202421	Overall	0.1				1.90707	0.016	0.002	0.0
RSV-NET	Overall	2024-05-25	202421	Overall	0.1				1.90707	0.016	0.002	0.0
RSV-NET	Overall	2024-05-25	202421	Overall	0.1				1.90707	0.016	0.002	0.0
RSV-NET	Overall	2024-05-25	202421	Overall	0.1				1.90707	0.016	0.002	0.0
RSV-NET	Overall	2024-05-25	202421	Overall	0.1				1.90707	0.016	0.002	0.0
RSV-NET	Overall	2024-05-25	202421	Overall	0.0				1.90707	0.016	0.002	0.0
RSV-NET	Overall	2024-05-25	202421	Overall	0.0				1.90707	0.016	0.002	0.0
RSV-NET	Overall	2024-06-01	202422	Overall	0.1				1.87651	0.016	0.002	0.0
RSV-NET	Overall	2024-06-01	202422	Overall	0.1				1.87651	0.016	0.002	0.0
RSV-NET	Overall	2024-06-01	202422	Overall	0.1				1.87651	0.016	0.002	0.0
RSV-NET	Overall	2024-06-01	202422	Overall	0.1				1.87651	0.016	0.002	0.0
RSV-NET	Overall	2024-06-01	202422	Overall	0.3				1.87651	0.016	0.002	0.0
RSV-NET	Overall	2024-06-01	202422	Overall	0.1				1.87651	0.016	0.002	0.0
RSV-NET	Overall	2024-06-01	202422	Overall	0.0				1.87651	0.016	0.002	0.0
RSV-NET	Overall	2024-06-01	202422	Overall	0.0				1.87651	0.016	0.002	0.0
RSV-NET	Overall	2024-06-08	202423	Overall	0.1				1.66065	0.015	0.002	0.0
RSV-NET	Overall	2024-06-08	202423	Overall	0.1				1.66065	0.015	0.002	0.0
RSV-NET	Overall	2024-06-08	202423	Overall	0.1				1.66065	0.015	0.002	0.0
RSV-NET	Overall	2024-06-08	202423	Overall	0.0				1.66065	0.015	0.002	0.0
RSV-NET	Overall	2024-06-08	202423	Overall	0.1				1.66065	0.015	0.002	0.0
RSV-NET	Overall	2024-06-08	202423	Overall	0.1				1.66065	0.015	0.002	0.0
RSV-NET	Overall	2024-06-08	202423	Overall	0.0				1.66065	0.015	0.002	0.0
RSV-NET	Overall	2024-06-08	202423	Overall	0.0				1.66065	0.015	0.002	0.0
RSV-NET	Overall	2024-06-15	202424	Overall	0.0				1.58178	0.013000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-15	202424	Overall	0.0				1.58178	0.013000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-15	202424	Overall	0.0				1.58178	0.013000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-15	202424	Overall	0.0				1.58178	0.013000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-15	202424	Overall	0.0				1.58178	0.013000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-15	202424	Overall	0.1				1.58178	0.013000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-15	202424	Overall	0.0				1.58178	0.013000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-15	202424	Overall	0.0				1.58178	0.013000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-22	202425	Overall	0.0				1.49244	0.01	0.001	0.0
RSV-NET	Overall	2024-06-22	202425	Overall	0.1				1.49244	0.01	0.001	0.0
RSV-NET	Overall	2024-06-22	202425	Overall	0.0				1.49244	0.01	0.001	0.0
RSV-NET	Overall	2024-06-22	202425	Overall	0.0				1.49244	0.01	0.001	0.0
RSV-NET	Overall	2024-06-22	202425	Overall	0.0				1.49244	0.01	0.001	0.0
RSV-NET	Overall	2024-06-22	202425	Overall	0.1				1.49244	0.01	0.001	0.0
RSV-NET	Overall	2024-06-22	202425	Overall	0.0				1.49244	0.01	0.001	0.0
RSV-NET	Overall	2024-06-22	202425	Overall	0.0				1.49244	0.01	0.001	0.0
RSV-NET	Overall	2024-06-29	202426	Overall	0.0				1.4663	0.009000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-29	202426	Overall	0.0				1.4663	0.009000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-29	202426	Overall	0.0				1.4663	0.009000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-29	202426	Overall	0.0				1.4663	0.009000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-29	202426	Overall	0.0				1.4663	0.009000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-29	202426	Overall	0.0				1.4663	0.009000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-29	202426	Overall	0.0				1.4663	0.009000000000000001	0.001	0.0
RSV-NET	Overall	2024-06-29	202426	Overall	0.0				1.4663	0.009000000000000001	0.001	0.0
RSV-NET	Overall	2024-07-06	202427	Overall	0.0				1.37639	0.01	0.001	0.0
RSV-NET	Overall	2024-07-06	202427	Overall	0.0				1.37639	0.01	0.001	0.0
RSV-NET	Overall	2024-07-06	202427	Overall	0.0				1.37639	0.01	0.001	0.0
RSV-NET	Overall	2024-07-06	202427	Overall	0.0				1.37639	0.01	0.001	0.0
RSV-NET	Overall	2024-07-06	202427	Overall	0.0				1.37639	0.01	0.001	0.0
RSV-NET	Overall	2024-07-06	202427	Overall	0.1				1.37639	0.01	0.001	0.0
RSV-NET	Overall	2024-07-06	202427	Overall	0.0				1.37639	0.01	0.001	0.0
RSV-NET	Overall	2024-07-06	202427	Overall	0.1				1.37639	0.01	0.001	0.0
RSV-NET	Overall	2024-07-13	202428	Overall	0.0				1.45548	0.008	0.001	0.0
RSV-NET	Overall	2024-07-13	202428	Overall	0.0				1.45548	0.008	0.001	0.0
RSV-NET	Overall	2024-07-13	202428	Overall	0.0				1.45548	0.008	0.001	0.0
RSV-NET	Overall	2024-07-13	202428	Overall	0.0				1.45548	0.008	0.001	0.0
RSV-NET	Overall	2024-07-13	202428	Overall	0.0				1.45548	0.008	0.001	0.0
RSV-NET	Overall	2024-07-13	202428	Overall	0.0				1.45548	0.008	0.001	0.0
RSV-NET	Overall	2024-07-13	202428	Overall	0.0				1.45548	0.008	0.001	0.0
RSV-NET	Overall	2024-07-13	202428	Overall	0.0				1.45548	0.008	0.001	0.0
RSV-NET	Overall	2024-07-20	202429	Overall	0.0				1.45233	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-07-20	202429	Overall	0.0				1.45233	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-07-20	202429	Overall	0.0				1.45233	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-07-20	202429	Overall	0.0				1.45233	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-07-20	202429	Overall	0.0				1.45233	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-07-20	202429	Overall	0.1				1.45233	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-07-20	202429	Overall	0.0				1.45233	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-07-20	202429	Overall	0.0				1.45233	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-07-27	202430	Overall	0.0				1.52211	0.006	0.001	0.0
RSV-NET	Overall	2024-07-27	202430	Overall	0.1				1.52211	0.006	0.001	0.0
RSV-NET	Overall	2024-07-27	202430	Overall	0.1				1.52211	0.006	0.001	0.0
RSV-NET	Overall	2024-07-27	202430	Overall	0.0				1.52211	0.006	0.001	0.0
RSV-NET	Overall	2024-07-27	202430	Overall	0.0				1.52211	0.006	0.001	0.0
RSV-NET	Overall	2024-07-27	202430	Overall	0.1				1.52211	0.006	0.001	0.0
RSV-NET	Overall	2024-07-27	202430	Overall	0.0				1.52211	0.006	0.001	0.0
RSV-NET	Overall	2024-07-27	202430	Overall	0.1				1.52211	0.006	0.001	0.0
RSV-NET	Overall	2024-08-03	202431	Overall	0.1				1.53543	0.006	0.001	0.0
RSV-NET	Overall	2024-08-03	202431	Overall	0.0				1.53543	0.006	0.001	0.0
RSV-NET	Overall	2024-08-03	202431	Overall	0.0				1.53543	0.006	0.001	0.0
RSV-NET	Overall	2024-08-03	202431	Overall	0.0				1.53543	0.006	0.001	0.0
RSV-NET	Overall	2024-08-03	202431	Overall	0.1				1.53543	0.006	0.001	0.0
RSV-NET	Overall	2024-08-03	202431	Overall	0.1				1.53543	0.006	0.001	0.0
RSV-NET	Overall	2024-08-03	202431	Overall	0.0				1.53543	0.006	0.001	0.0
RSV-NET	Overall	2024-08-03	202431	Overall	0.0				1.53543	0.006	0.001	0.0
RSV-NET	Overall	2024-08-10	202432	Overall	0.0				1.53984	0.005	0.001	0.0
RSV-NET	Overall	2024-08-10	202432	Overall	0.1				1.53984	0.005	0.001	0.0
RSV-NET	Overall	2024-08-10	202432	Overall	0.0				1.53984	0.005	0.001	0.0
RSV-NET	Overall	2024-08-10	202432	Overall	0.0				1.53984	0.005	0.001	0.0
RSV-NET	Overall	2024-08-10	202432	Overall	0.0				1.53984	0.005	0.001	0.0
RSV-NET	Overall	2024-08-10	202432	Overall	0.1				1.53984	0.005	0.001	0.0
RSV-NET	Overall	2024-08-10	202432	Overall	0.0				1.53984	0.005	0.001	0.0
RSV-NET	Overall	2024-08-10	202432	Overall	0.0				1.53984	0.005	0.001	0.0
RSV-NET	Overall	2024-08-17	202433	Overall	0.1				1.56577	0.005	0.001	0.0
RSV-NET	Overall	2024-08-17	202433	Overall	0.1				1.56577	0.005	0.001	0.0
RSV-NET	Overall	2024-08-17	202433	Overall	0.1				1.56577	0.005	0.001	0.0
RSV-NET	Overall	2024-08-17	202433	Overall	0.0				1.56577	0.005	0.001	0.0
RSV-NET	Overall	2024-08-17	202433	Overall	0.1				1.56577	0.005	0.001	0.0
RSV-NET	Overall	2024-08-17	202433	Overall	0.2				1.56577	0.005	0.001	0.0
RSV-NET	Overall	2024-08-17	202433	Overall	0.8				1.56577	0.005	0.001	0.0
RSV-NET	Overall	2024-08-17	202433	Overall	0.0				1.56577	0.005	0.001	0.0
RSV-NET	Overall	2024-08-24	202434	Overall	0.1				1.76988	0.004	0.001	0.0
RSV-NET	Overall	2024-08-24	202434	Overall	0.0				1.76988	0.004	0.001	0.0
RSV-NET	Overall	2024-08-24	202434	Overall	0.0				1.76988	0.004	0.001	0.0
RSV-NET	Overall	2024-08-24	202434	Overall	0.0				1.76988	0.004	0.001	0.0
RSV-NET	Overall	2024-08-24	202434	Overall	0.0				1.76988	0.004	0.001	0.0
RSV-NET	Overall	2024-08-24	202434	Overall	0.2				1.76988	0.004	0.001	0.0
RSV-NET	Overall	2024-08-24	202434	Overall	0.0				1.76988	0.004	0.001	0.0
RSV-NET	Overall	2024-08-24	202434	Overall	0.0				1.76988	0.004	0.001	0.0
RSV-NET	Overall	2024-08-31	202435	Overall	0.1				1.93414	0.004	0.001	0.0
RSV-NET	Overall	2024-08-31	202435	Overall	0.0				1.93414	0.004	0.001	0.0
RSV-NET	Overall	2024-08-31	202435	Overall	0.1				1.93414	0.004	0.001	0.0
RSV-NET	Overall	2024-08-31	202435	Overall	0.0				1.93414	0.004	0.001	0.0
RSV-NET	Overall	2024-08-31	202435	Overall	0.0				1.93414	0.004	0.001	0.0
RSV-NET	Overall	2024-08-31	202435	Overall	0.2				1.93414	0.004	0.001	0.0
RSV-NET	Overall	2024-08-31	202435	Overall	0.0				1.93414	0.004	0.001	0.0
RSV-NET	Overall	2024-08-31	202435	Overall	0.0				1.93414	0.004	0.001	0.0
RSV-NET	Overall	2024-09-07	202436	Overall	0.1				1.9202	0.004	0.001	0.0
RSV-NET	Overall	2024-09-07	202436	Overall	0.1				1.9202	0.004	0.001	0.0
RSV-NET	Overall	2024-09-07	202436	Overall	0.1				1.9202	0.004	0.001	0.0
RSV-NET	Overall	2024-09-07	202436	Overall	0.0				1.9202	0.004	0.001	0.0
RSV-NET	Overall	2024-09-07	202436	Overall	0.1				1.9202	0.004	0.001	0.0
RSV-NET	Overall	2024-09-07	202436	Overall	0.3				1.9202	0.004	0.001	0.0
RSV-NET	Overall	2024-09-07	202436	Overall	0.0				1.9202	0.004	0.001	0.0
RSV-NET	Overall	2024-09-07	202436	Overall	0.1				1.9202	0.004	0.001	0.0
RSV-NET	Overall	2024-09-14	202437	Overall	0.1				1.95528	0.005	0.001	0.0
RSV-NET	Overall	2024-09-14	202437	Overall	0.1				1.95528	0.005	0.001	0.0
RSV-NET	Overall	2024-09-14	202437	Overall	0.1				1.95528	0.005	0.001	0.0
RSV-NET	Overall	2024-09-14	202437	Overall	0.0				1.95528	0.005	0.001	0.0
RSV-NET	Overall	2024-09-14	202437	Overall	0.1				1.95528	0.005	0.001	0.0
RSV-NET	Overall	2024-09-14	202437	Overall	0.3				1.95528	0.005	0.001	0.0
RSV-NET	Overall	2024-09-14	202437	Overall	0.0				1.95528	0.005	0.001	0.0
RSV-NET	Overall	2024-09-14	202437	Overall	0.0				1.95528	0.005	0.001	0.0
RSV-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
RSV-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
RSV-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
RSV-NET	Overall	2024-09-21	202438	Overall	0.0				1.95303	0.005	0.001	0.0
RSV-NET	Overall	2024-09-21	202438	Overall	0.0				1.95303	0.005	0.001	0.0
RSV-NET	Overall	2024-09-21	202438	Overall	0.4				1.95303	0.005	0.001	0.0
RSV-NET	Overall	2024-09-21	202438	Overall	0.0				1.95303	0.005	0.001	0.0
RSV-NET	Overall	2024-09-21	202438	Overall	0.0				1.95303	0.005	0.001	0.0
RSV-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
RSV-NET	Overall	2024-09-28	202439	Overall	0.2				1.93495	0.005	0.001	0.0
RSV-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
RSV-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
RSV-NET	Overall	2024-09-28	202439	Overall	0.3				1.93495	0.005	0.001	0.0
RSV-NET	Overall	2024-09-28	202439	Overall	0.3				1.93495	0.005	0.001	0.0
RSV-NET	Overall	2024-09-28	202439	Overall	0.0				1.93495	0.005	0.001	0.0
RSV-NET	Overall	2024-09-28	202439	Overall	0.0				1.93495	0.005	0.001	0.0
RSV-NET	Overall	2024-10-05	202440	Overall	0.2				1.90509	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-05	202440	Overall	0.2				1.90509	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-05	202440	Overall	0.2				1.90509	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-05	202440	Overall	0.1				1.90509	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-05	202440	Overall	0.3				1.90509	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-05	202440	Overall	0.6				1.90509	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-05	202440	Overall	0.0				1.90509	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-05	202440	Overall	0.2				1.90509	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-12	202441	Overall	0.2				2.02014	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-12	202441	Overall	0.3				2.02014	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-12	202441	Overall	0.2				2.02014	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-12	202441	Overall	0.1				2.02014	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-12	202441	Overall	0.3				2.02014	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-12	202441	Overall	0.7				2.02014	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-12	202441	Overall	0.0				2.02014	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-12	202441	Overall	0.2				2.02014	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-19	202442	Overall	0.3				2.07037	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-19	202442	Overall	0.3				2.07037	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-19	202442	Overall	0.3				2.07037	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-19	202442	Overall	0.1				2.07037	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-19	202442	Overall	0.4				2.07037	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-19	202442	Overall	0.9				2.07037	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-19	202442	Overall	0.0				2.07037	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-19	202442	Overall	0.2				2.07037	0.006999999999999999	0.001	0.0
RSV-NET	Overall	2024-10-26	202443	Overall	0.5				2.22044	0.01	0.001	0.0
RSV-NET	Overall	2024-10-26	202443	Overall	0.4				2.22044	0.01	0.001	0.0
RSV-NET	Overall	2024-10-26	202443	Overall	0.5				2.22044	0.01	0.001	0.0
RSV-NET	Overall	2024-10-26	202443	Overall	0.2				2.22044	0.01	0.001	0.0
RSV-NET	Overall	2024-10-26	202443	Overall	0.7				2.22044	0.01	0.001	0.0
RSV-NET	Overall	2024-10-26	202443	Overall	1.3				2.22044	0.01	0.001	0.0
RSV-NET	Overall	2024-10-26	202443	Overall	0.6				2.22044	0.01	0.001	0.0
RSV-NET	Overall	2024-10-26	202443	Overall	0.2				2.22044	0.01	0.001	0.0
RSV-NET	Overall	2024-11-02	202444	Overall	0.7				2.31725	0.012	0.002	0.0
RSV-NET	Overall	2024-11-02	202444	Overall	0.5				2.31725	0.012	0.002	0.0
RSV-NET	Overall	2024-11-02	202444	Overall	0.6				2.31725	0.012	0.002	0.0
RSV-NET	Overall	2024-11-02	202444	Overall	0.3				2.31725	0.012	0.002	0.0
RSV-NET	Overall	2024-11-02	202444	Overall	0.6				2.31725	0.012	0.002	0.0
RSV-NET	Overall	2024-11-02	202444	Overall	1.6				2.31725	0.012	0.002	0.0
RSV-NET	Overall	2024-11-02	202444	Overall	0.0				2.31725	0.012	0.002	0.0
RSV-NET	Overall	2024-11-02	202444	Overall	0.3				2.31725	0.012	0.002	0.0
RSV-NET	Overall	2024-11-09	202445	Overall	0.8				2.4719	0.015	0.002	0.0
RSV-NET	Overall	2024-11-09	202445	Overall	0.7				2.4719	0.015	0.002	0.0
RSV-NET	Overall	2024-11-09	202445	Overall	0.8				2.4719	0.015	0.002	0.0
RSV-NET	Overall	2024-11-09	202445	Overall	0.4				2.4719	0.015	0.002	0.0
RSV-NET	Overall	2024-11-09	202445	Overall	1.1				2.4719	0.015	0.002	0.0
RSV-NET	Overall	2024-11-09	202445	Overall	1.8				2.4719	0.015	0.002	0.0
RSV-NET	Overall	2024-11-09	202445	Overall	0.6				2.4719	0.015	0.002	0.0
RSV-NET	Overall	2024-11-09	202445	Overall	0.5				2.4719	0.015	0.002	0.0
RSV-NET	Overall	2024-11-16	202446	Overall	1.1				2.6917	0.021	0.002	0.001
RSV-NET	Overall	2024-11-16	202446	Overall	1.1				2.6917	0.021	0.002	0.001
RSV-NET	Overall	2024-11-16	202446	Overall	1.1				2.6917	0.021	0.002	0.001
RSV-NET	Overall	2024-11-16	202446	Overall	0.5				2.6917	0.021	0.002	0.001
RSV-NET	Overall	2024-11-16	202446	Overall	1.3				2.6917	0.021	0.002	0.001
RSV-NET	Overall	2024-11-16	202446	Overall	3.1				2.6917	0.021	0.002	0.001
RSV-NET	Overall	2024-11-16	202446	Overall	0.6				2.6917	0.021	0.002	0.001
RSV-NET	Overall	2024-11-16	202446	Overall	0.9				2.6917	0.021	0.002	0.001
RSV-NET	Overall	2024-11-23	202447	Overall	1.3				2.88949	0.027999999999999997	0.003	0.001
RSV-NET	Overall	2024-11-23	202447	Overall	1.3				2.88949	0.027999999999999997	0.003	0.001
RSV-NET	Overall	2024-11-23	202447	Overall	1.3				2.88949	0.027999999999999997	0.003	0.001
RSV-NET	Overall	2024-11-23	202447	Overall	0.7				2.88949	0.027999999999999997	0.003	0.001
RSV-NET	Overall	2024-11-23	202447	Overall	1.7				2.88949	0.027999999999999997	0.003	0.001
RSV-NET	Overall	2024-11-23	202447	Overall	3.3				2.88949	0.027999999999999997	0.003	0.001
RSV-NET	Overall	2024-11-23	202447	Overall	0.0				2.88949	0.027999999999999997	0.003	0.001
RSV-NET	Overall	2024-11-23	202447	Overall	0.4				2.88949	0.027999999999999997	0.003	0.001
RSV-NET	Overall	2024-11-30	202448	Overall	1.5				3.18283	0.039	0.004	0.001
RSV-NET	Overall	2024-11-30	202448	Overall	1.5				3.18283	0.039	0.004	0.001
